Date,Day_of_Week,Month,Time,Source,Action,Entry_Price,Target_Price,Stop_Loss,Risk_Reward_Ratio,Profit_Target_Percentage,Market_Sentiment,Technical_Pattern,Support_Level,Resistance_Level,Expected_Movement,Sector_Insight,Nifty_Range,Support,Resistance,Open,High,Low,Close,Range_Flag
2025-07-03,Thursday,July,9:00 AM - MARKET OPEN,Times Now Business,BUY,27344.8,28353.38,26879.52,1:2.17,3.69%,BULLISH,Golden Cross | Resistance at 27000,25859,26988,UPSIDE: 171 points,"Chemical sector focus | Atul, Bayer gains on exports",25859 - 26988,25859.0,26988.0,25505.1,25587.5,25384.35,25405.3,BREACHED_BELOW
2025-07-04,Friday,July,9:00 AM - MARKET OPEN,Times Now Business,SELL,27444.2,26714.14,27908.07,1:1.57,2.66%,BULLISH,Head & Shoulders | Downside Risk,25804,26919,DOWNSIDE: 116 points,Telecom strength | Bharti Airtel gains on tariff hikes,25804 - 26919,25804.0,26919.0,25428.85,25470.25,25331.65,25461.0,BREACHED_BELOW
2025-07-07,Monday,July,9:00 AM - MARKET OPEN,Times Now Business,SELL,26921.6,26185.73,27271.56,1:2.1,2.73%,NEUTRAL,Support Breach | Watch 25800,25908,26851,DOWNSIDE: 89 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25908 - 26851,25908.0,26851.0,25450.45,25489.8,25407.25,25461.3,BREACHED_BELOW
2025-07-08,Tuesday,July,9:00 AM - MARKET OPEN,Times Now Business,SELL,27312.0,26731.59,27690.01,1:1.54,2.13%,BULLISH,Triangle Breakout | Directional Move,25847,26999,DOWNSIDE: 186 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25847 - 26999,25847.0,26999.0,25427.85,25548.05,25424.15,25522.5,BREACHED_BELOW
2025-07-09,Wednesday,July,9:00 AM - MARKET OPEN,Times Now Business,BUY,27268.4,28429.11,26920.44,1:3.34,4.26%,NEUTRAL/BULLISH,Bearish Divergence | Profit Taking,25877,26917,UPSIDE: 189 points,Energy stocks leading | Oil majors positive on crude rally,25877 - 26917,25877.0,26917.0,25514.6,25548.7,25424.35,25476.1,BREACHED_BELOW
2025-07-10,Thursday,July,9:00 AM - MARKET OPEN,Times Now Business,BUY,27348.8,28190.02,27039.16,1:2.72,3.08%,STRONG BULLISH,RSI Overbought | Consolidation Zone,25960,26860,UPSIDE: 134 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25960 - 26860,25960.0,26860.0,25511.65,25524.05,25340.45,25355.25,BREACHED_BELOW
2025-07-11,Friday,July,9:00 AM - MARKET OPEN,Times Now Business,SELL,27134.2,26173.06,27669.06,1:1.8,3.54%,STRONG BULLISH,Golden Cross | Resistance at 27000,25916,26858,DOWNSIDE: 57 points,DII support strong | Domestic funds accumulating,25916 - 26858,25916.0,26858.0,25255.5,25322.45,25129.0,25149.85,BREACHED_BELOW
2025-07-14,Monday,July,9:00 AM - MARKET OPEN,Times Now Business,BUY,26728.6,27683.03,26457.19,1:3.52,3.57%,BULLISH,Bearish Divergence | Profit Taking,25859,26971,UPSIDE: 50 points,"Chemical sector focus | Atul, Bayer gains on exports",25859 - 26971,25859.0,26971.0,25149.5,25151.1,25001.95,25082.3,BREACHED_BELOW
2025-07-15,Tuesday,July,9:00 AM - MARKET OPEN,Times Now Business,BUY,26658.0,27328.52,26184.88,1:1.42,2.52%,NEUTRAL/BEARISH,Triangle Breakout | Directional Move,25906,26977,UPSIDE: 59 points,Telecom strength | Bharti Airtel gains on tariff hikes,25906 - 26977,25906.0,26977.0,25089.5,25245.2,25088.45,25195.8,BREACHED_BELOW
2025-07-16,Wednesday,July,9:00 AM - MARKET OPEN,Times Now Business,SELL,26602.4,25531.82,26929.74,1:3.27,4.02%,NEUTRAL,Higher High-Higher Low | Bull Run Continues,25838,26952,DOWNSIDE: 70 points,Q3 earnings season | Corporate profits robust,25838 - 26952,25838.0,26952.0,25196.6,25255.3,25121.05,25212.05,BREACHED_BELOW
2025-07-17,Thursday,July,9:00 AM - MARKET OPEN,Times Now Business,BUY,27061.8,28346.48,26557.66,1:2.55,4.75%,BULLISH,Bullish Engulfing | Support at 26000,25896,26824,UPSIDE: 195 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25896 - 26824,25896.0,26824.0,25230.75,25238.35,25101.0,25111.45,BREACHED_BELOW
2025-07-18,Friday,July,9:00 AM - MARKET OPEN,Times Now Business,BUY,26591.2,27812.77,26111.61,1:2.55,4.59%,NEUTRAL,Higher High-Higher Low | Bull Run Continues,25980,26884,UPSIDE: 131 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25980 - 26884,25980.0,26884.0,25108.55,25144.6,24918.65,24968.4,BREACHED_BELOW
2025-07-21,Monday,July,9:00 AM - MARKET OPEN,Times Now Business,BUY,26901.6,27592.22,26504.95,1:1.74,2.57%,MODERATELY BULLISH,RSI Overbought | Consolidation Zone,25966,26928,UPSIDE: 198 points,"FMCG holding support | ITC, HUL steady amid volatility",25966 - 26928,25966.0,26928.0,24999.0,25111.4,24882.3,25090.7,BREACHED_BELOW
2025-07-22,Tuesday,July,9:00 AM - MARKET OPEN,Times Now Business,BUY,26829.0,28055.35,26310.78,1:2.37,4.57%,STRONG BULLISH,Bullish Engulfing | Support at 26000,25845,26823,UPSIDE: 127 points,"FMCG holding support | ITC, HUL steady amid volatility",25845 - 26823,25845.0,26823.0,25166.65,25182.0,25035.55,25060.9,BREACHED_BELOW
2025-07-23,Wednesday,July,9:00 AM - MARKET OPEN,Times Now Business,BUY,27213.4,28179.1,26836.75,1:2.56,3.55%,NEUTRAL/BULLISH,Bollinger Bands Squeeze | Volatility Expected,25873,26977,UPSIDE: 173 points,Q3 earnings season | Corporate profits robust,25873 - 26977,25873.0,26977.0,25139.35,25233.5,25085.5,25219.9,BREACHED_BELOW
2025-07-24,Thursday,July,9:00 AM - MARKET OPEN,Times Now Business,SELL,26959.8,25738.06,27493.92,1:2.29,4.53%,NEUTRAL,Bearish Divergence | Profit Taking,25983,26992,DOWNSIDE: 198 points,Energy stocks leading | Oil majors positive on crude rally,25983 - 26992,25983.0,26992.0,25243.3,25246.25,25018.7,25062.1,BREACHED_BELOW
2025-07-25,Friday,July,9:00 AM - MARKET OPEN,Times Now Business,BUY,26892.2,28125.11,26512.13,1:3.24,4.58%,MODERATELY BULLISH,Bearish Divergence | Profit Taking,25896,26808,UPSIDE: 87 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25896 - 26808,25896.0,26808.0,25010.35,25010.35,24806.35,24837.0,BREACHED_BELOW
2025-07-28,Monday,July,9:00 AM - MARKET OPEN,Times Now Business,SELL,26973.6,25930.47,27370.07,1:2.63,3.87%,MODERATELY BULLISH,Bearish Divergence | Profit Taking,25881,26899,DOWNSIDE: 125 points,FII flows remain positive | Foreign buying continues,25881 - 26899,25881.0,26899.0,24782.45,24889.2,24646.6,24680.9,BREACHED_BELOW
2025-07-29,Tuesday,July,9:00 AM - MARKET OPEN,Times Now Business,SELL,26991.0,25839.17,27377.16,1:2.98,4.27%,NEUTRAL,Higher High-Higher Low | Bull Run Continues,25930,26866,DOWNSIDE: 194 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25930 - 26866,25930.0,26866.0,24609.65,24847.15,24598.6,24821.1,BREACHED_BELOW
2025-07-30,Wednesday,July,9:00 AM - MARKET OPEN,Times Now Business,BUY,27455.4,28723.52,27101.83,1:3.59,4.62%,BULLISH,Triangle Breakout | Directional Move,25819,26962,UPSIDE: 55 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25819 - 26962,25819.0,26962.0,24890.4,24902.3,24771.95,24855.05,BREACHED_BELOW
2025-07-31,Thursday,July,9:00 AM - MARKET OPEN,Times Now Business,SELL,27557.8,26378.98,27842.27,1:4.14,4.28%,MODERATELY BULLISH,Triangle Breakout | Directional Move,25910,26886,DOWNSIDE: 169 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25910 - 26886,25910.0,26886.0,24642.25,24956.5,24635.0,24768.35,BREACHED_BELOW
2025-08-01,Friday,August,9:00 AM - MARKET OPEN,Times Now Business,BUY,27401.2,28147.56,26895.51,1:1.48,2.72%,NEUTRAL/BULLISH,Support Breach | Watch 25800,25970,26924,UPSIDE: 138 points,"FMCG holding support | ITC, HUL steady amid volatility",25970 - 26924,25970.0,26924.0,24734.9,24784.15,24535.05,24565.35,BREACHED_BELOW
2025-08-04,Monday,August,9:00 AM - MARKET OPEN,Times Now Business,SELL,26835.6,25658.79,27197.81,1:3.25,4.39%,STRONG BULLISH,Golden Cross | Resistance at 27000,25848,26957,DOWNSIDE: 109 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25848 - 26957,25848.0,26957.0,24596.05,24736.25,24554.0,24722.75,BREACHED_BELOW
2025-08-05,Tuesday,August,9:00 AM - MARKET OPEN,Times Now Business,SELL,26873.0,25929.2,27195.7,1:2.92,3.51%,STRONG BULLISH,Bearish Divergence | Profit Taking,25951,26813,DOWNSIDE: 129 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25951 - 26813,25951.0,26813.0,24720.25,24733.1,24590.3,24649.55,BREACHED_BELOW
2025-08-06,Wednesday,August,9:00 AM - MARKET OPEN,Times Now Business,BUY,26734.4,27845.4,26462.31,1:4.08,4.16%,STRONG BULLISH,Golden Cross | Resistance at 27000,25961,26988,UPSIDE: 69 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25961 - 26988,25961.0,26988.0,24641.35,24671.4,24539.2,24574.2,BREACHED_BELOW
2025-08-07,Thursday,August,9:00 AM - MARKET OPEN,Times Now Business,SELL,26846.8,25929.02,27274.58,1:2.15,3.42%,NEUTRAL/BULLISH,RSI Overbought | Consolidation Zone,25800,26929,DOWNSIDE: 83 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25800 - 26929,25800.0,26929.0,24464.2,24634.2,24344.15,24596.15,BREACHED_BELOW
2025-08-08,Friday,August,9:00 AM - MARKET OPEN,Times Now Business,SELL,26908.2,26363.9,27199.47,1:1.87,2.02%,BULLISH,Golden Cross | Resistance at 27000,25886,26847,DOWNSIDE: 77 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25886 - 26847,25886.0,26847.0,24544.25,24585.5,24337.5,24363.3,BREACHED_BELOW
2025-08-11,Monday,August,9:00 AM - MARKET OPEN,Times Now Business,SELL,27370.6,26561.78,27695.54,1:2.49,2.96%,NEUTRAL/BULLISH,Higher High-Higher Low | Bull Run Continues,25892,26932,DOWNSIDE: 67 points,Energy stocks leading | Oil majors positive on crude rally,25892 - 26932,25892.0,26932.0,24371.5,24600.85,24347.45,24585.05,BREACHED_BELOW
2025-08-12,Tuesday,August,9:00 AM - MARKET OPEN,Times Now Business,BUY,27204.0,28119.53,26747.51,1:2.01,3.37%,BULLISH,RSI Overbought | Consolidation Zone,25921,26940,UPSIDE: 72 points,"Realty sector gaining traction | DLF, Oberoi up",25921 - 26940,25921.0,26940.0,24563.35,24702.6,24465.65,24487.4,BREACHED_BELOW
2025-08-13,Wednesday,August,9:00 AM - MARKET OPEN,Times Now Business,SELL,27015.4,26457.99,27552.8,1:1.04,2.06%,NEUTRAL/BULLISH,Double Bottom | Reversal Expected,25905,26999,DOWNSIDE: 181 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25905 - 26999,25905.0,26999.0,24586.2,24664.55,24535.25,24619.35,BREACHED_BELOW
2025-08-14,Thursday,August,9:00 AM - MARKET OPEN,Times Now Business,BUY,27068.8,28135.51,26556.42,1:2.08,3.94%,NEUTRAL/BULLISH,Moving Average Crossover | Trend Change,25959,26821,UPSIDE: 120 points,Telecom strength | Bharti Airtel gains on tariff hikes,25959 - 26821,25959.0,26821.0,24607.25,24673.65,24596.9,24631.3,BREACHED_BELOW
2025-08-18,Monday,August,9:00 AM - MARKET OPEN,Times Now Business,BUY,27030.2,27666.32,26576.07,1:1.4,2.35%,NEUTRAL/BEARISH,RSI Overbought | Consolidation Zone,25887,26877,UPSIDE: 169 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25887 - 26877,25887.0,26877.0,24938.2,25022.0,24852.85,24876.95,BREACHED_BELOW
2025-08-19,Tuesday,August,9:00 AM - MARKET OPEN,Times Now Business,SELL,27503.6,26896.69,27862.65,1:1.69,2.21%,NEUTRAL/BULLISH,Bearish Divergence | Profit Taking,25992,26859,DOWNSIDE: 142 points,Q3 earnings season | Corporate profits robust,25992 - 26859,25992.0,26859.0,24891.35,25012.65,24873.95,24980.65,BREACHED_BELOW
2025-08-20,Wednesday,August,9:00 AM - MARKET OPEN,Times Now Business,SELL,27529.0,26218.0,27972.38,1:2.96,4.76%,NEUTRAL,Triangle Breakout | Directional Move,25866,26936,DOWNSIDE: 152 points,"FMCG holding support | ITC, HUL steady amid volatility",25866 - 26936,25866.0,26936.0,24965.8,25088.7,24929.7,25050.55,BREACHED_BELOW
2025-08-21,Thursday,August,9:00 AM - MARKET OPEN,Times Now Business,BUY,26910.4,28082.7,26483.33,1:2.74,4.36%,NEUTRAL,RSI Overbought | Consolidation Zone,25986,26813,UPSIDE: 75 points,DII support strong | Domestic funds accumulating,25986 - 26813,25986.0,26813.0,25142.0,25153.65,25054.9,25083.75,BREACHED_BELOW
2025-08-22,Friday,August,9:00 AM - MARKET OPEN,Times Now Business,BUY,26809.8,27436.55,26390.72,1:1.5,2.34%,NEUTRAL/BEARISH,Head & Shoulders | Downside Risk,25932,26990,UPSIDE: 183 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25932 - 26990,25932.0,26990.0,25064.15,25084.85,24859.15,24870.1,BREACHED_BELOW
2025-08-25,Monday,August,9:00 AM - MARKET OPEN,Times Now Business,SELL,27307.2,26069.42,27609.45,1:4.1,4.53%,MODERATELY BULLISH,Head & Shoulders | Downside Risk,25891,26940,DOWNSIDE: 188 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25891 - 26940,25891.0,26940.0,24949.15,25021.55,24894.35,24967.75,BREACHED_BELOW
2025-08-26,Tuesday,August,9:00 AM - MARKET OPEN,Times Now Business,BUY,27247.6,28053.47,26893.65,1:2.28,2.96%,NEUTRAL/BULLISH,Bollinger Bands Squeeze | Volatility Expected,25805,26854,UPSIDE: 172 points,Cement stocks stable | UltraTech holding ground,25805 - 26854,25805.0,26854.0,24899.5,24919.65,24689.6,24712.05,BREACHED_BELOW
2025-08-28,Thursday,August,9:00 AM - MARKET OPEN,Times Now Business,BUY,26703.0,27875.84,26357.61,1:3.4,4.39%,STRONG BULLISH,Moving Average Crossover | Trend Change,25989,26930,UPSIDE: 200 points,"Chemical sector focus | Atul, Bayer gains on exports",25989 - 26930,25989.0,26930.0,24695.8,24702.65,24481.6,24500.9,BREACHED_BELOW
2025-08-29,Friday,August,9:00 AM - MARKET OPEN,Times Now Business,BUY,27127.4,27904.94,26738.8,1:2.0,2.87%,NEUTRAL,Double Bottom | Reversal Expected,25861,26967,UPSIDE: 171 points,Energy stocks leading | Oil majors positive on crude rally,25861 - 26967,25861.0,26967.0,24466.7,24572.45,24404.7,24426.85,BREACHED_BELOW
2025-09-01,Monday,September,9:00 AM - MARKET OPEN,Times Now Business,SELL,27637.8,26297.06,28188.2,1:2.44,4.85%,NEUTRAL/BULLISH,Triangle Breakout | Directional Move,25815,26893,DOWNSIDE: 118 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25815 - 26893,25815.0,26893.0,24432.7,24635.6,24432.7,24625.05,BREACHED_BELOW
2025-09-02,Tuesday,September,9:00 AM - MARKET OPEN,Times Now Business,SELL,26952.2,25715.22,27264.56,1:3.96,4.59%,NEUTRAL,RSI Overbought | Consolidation Zone,25834,26955,DOWNSIDE: 181 points,Telecom strength | Bharti Airtel gains on tariff hikes,25834 - 26955,25834.0,26955.0,24653.0,24756.1,24522.35,24579.6,BREACHED_BELOW
2025-09-03,Wednesday,September,9:00 AM - MARKET OPEN,Times Now Business,BUY,27459.6,28060.34,27019.07,1:1.36,2.19%,NEUTRAL,Support Breach | Watch 25800,25979,26851,UPSIDE: 83 points,Cement stocks stable | UltraTech holding ground,25979 - 26851,25979.0,26851.0,24616.5,24737.05,24533.2,24715.05,BREACHED_BELOW
2025-09-04,Thursday,September,9:00 AM - MARKET OPEN,Times Now Business,BUY,27488.0,28519.51,27090.98,1:2.6,3.75%,MODERATELY BULLISH,Breakout above 26500 | Momentum Building,25855,26917,UPSIDE: 171 points,FII flows remain positive | Foreign buying continues,25855 - 26917,25855.0,26917.0,24980.75,24980.75,24708.2,24734.3,BREACHED_BELOW
2025-09-05,Friday,September,9:00 AM - MARKET OPEN,Times Now Business,SELL,27695.4,26670.77,28094.13,1:2.57,3.7%,STRONG BULLISH,Breakout above 26500 | Momentum Building,25957,26821,DOWNSIDE: 113 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25957 - 26821,25957.0,26821.0,24818.85,24832.35,24621.6,24741.0,BREACHED_BELOW
2025-09-08,Monday,September,9:00 AM - MARKET OPEN,Times Now Business,SELL,27019.8,26225.63,27471.27,1:1.76,2.94%,STRONG BULLISH,RSI Overbought | Consolidation Zone,25960,26974,DOWNSIDE: 162 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25960 - 26974,25960.0,26974.0,24802.6,24885.5,24751.55,24773.15,BREACHED_BELOW
2025-09-09,Tuesday,September,9:00 AM - MARKET OPEN,Times Now Business,SELL,27614.2,26253.23,28028.09,1:3.29,4.93%,NEUTRAL,Double Bottom | Reversal Expected,25894,26803,DOWNSIDE: 111 points,"FMCG holding support | ITC, HUL steady amid volatility",25894 - 26803,25894.0,26803.0,24864.1,24891.8,24814.0,24868.6,BREACHED_BELOW
2025-09-10,Wednesday,September,9:00 AM - MARKET OPEN,Times Now Business,SELL,27056.6,26173.31,27592.34,1:1.65,3.26%,STRONG BULLISH,RSI Overbought | Consolidation Zone,25825,26814,DOWNSIDE: 62 points,Q3 earnings season | Corporate profits robust,25825 - 26814,25825.0,26814.0,24991.0,25035.7,24915.05,24973.1,BREACHED_BELOW
2025-09-11,Thursday,September,9:00 AM - MARKET OPEN,Times Now Business,SELL,27454.0,26840.57,27741.01,1:2.14,2.23%,BULLISH,Bearish Divergence | Profit Taking,25919,26888,DOWNSIDE: 53 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25919 - 26888,25919.0,26888.0,24945.5,25037.3,24940.15,25005.5,BREACHED_BELOW
2025-09-12,Friday,September,9:00 AM - MARKET OPEN,Times Now Business,BUY,27065.4,28087.93,26625.26,1:2.32,3.78%,STRONG BULLISH,Support Breach | Watch 25800,25869,26922,UPSIDE: 66 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25869 - 26922,25869.0,26922.0,25074.45,25139.45,25038.05,25114.0,BREACHED_BELOW
2025-09-15,Monday,September,9:00 AM - MARKET OPEN,Times Now Business,BUY,26846.8,27791.89,26379.71,1:2.02,3.52%,NEUTRAL,Head & Shoulders | Downside Risk,25921,26948,UPSIDE: 136 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25921 - 26948,25921.0,26948.0,25118.9,25138.45,25048.75,25069.2,BREACHED_BELOW
2025-09-17,Wednesday,September,9:00 AM - MARKET OPEN,Times Now Business,SELL,26932.2,25869.44,27288.95,1:2.98,3.95%,STRONG BULLISH,Bullish Engulfing | Support at 26000,25986,26815,DOWNSIDE: 181 points,Telecom strength | Bharti Airtel gains on tariff hikes,25986 - 26815,25986.0,26815.0,25276.6,25346.5,25275.35,25330.25,BREACHED_BELOW
2025-09-18,Thursday,September,9:00 AM - MARKET OPEN,Times Now Business,BUY,27072.6,28331.01,26685.76,1:3.25,4.65%,NEUTRAL/BULLISH,Higher High-Higher Low | Bull Run Continues,25918,26947,UPSIDE: 95 points,Telecom strength | Bharti Airtel gains on tariff hikes,25918 - 26947,25918.0,26947.0,25441.05,25448.55,25329.75,25423.6,BREACHED_BELOW
2025-09-19,Friday,September,9:00 AM - MARKET OPEN,Times Now Business,SELL,27625.0,26951.29,27973.13,1:1.94,2.44%,BULLISH,Golden Cross | Resistance at 27000,25851,26890,DOWNSIDE: 165 points,Q3 earnings season | Corporate profits robust,25851 - 26890,25851.0,26890.0,25410.2,25431.4,25286.3,25327.05,BREACHED_BELOW
2025-09-22,Monday,September,9:00 AM - MARKET OPEN,Times Now Business,SELL,26877.4,26167.52,27365.68,1:1.45,2.64%,NEUTRAL/BULLISH,Head & Shoulders | Downside Risk,25985,26952,DOWNSIDE: 74 points,"Chemical sector focus | Atul, Bayer gains on exports",25985 - 26952,25985.0,26952.0,25238.1,25331.7,25151.05,25202.35,BREACHED_BELOW
2025-09-23,Tuesday,September,9:00 AM - MARKET OPEN,Times Now Business,SELL,27243.8,26660.74,27659.26,1:1.4,2.14%,BULLISH,Support Breach | Watch 25800,25818,26814,DOWNSIDE: 114 points,DII support strong | Domestic funds accumulating,25818 - 26814,25818.0,26814.0,25209.0,25261.9,25084.65,25169.5,BREACHED_BELOW
2025-09-24,Wednesday,September,9:00 AM - MARKET OPEN,Times Now Business,BUY,27417.2,28433.42,27018.81,1:2.55,3.71%,NEUTRAL,Head & Shoulders | Downside Risk,25930,26832,UPSIDE: 80 points,FII flows remain positive | Foreign buying continues,25930 - 26832,25930.0,26832.0,25108.75,25149.85,25027.45,25056.9,BREACHED_BELOW
2025-09-25,Thursday,September,9:00 AM - MARKET OPEN,Times Now Business,SELL,26992.6,26371.73,27478.53,1:1.28,2.3%,NEUTRAL/BEARISH,Higher High-Higher Low | Bull Run Continues,25959,27000,DOWNSIDE: 147 points,Cement stocks stable | UltraTech holding ground,25959 - 27000,25959.0,27000.0,25034.5,25092.7,24878.3,24890.85,BREACHED_BELOW
2025-09-26,Friday,September,9:00 AM - MARKET OPEN,Times Now Business,BUY,27166.0,28279.1,26646.59,1:2.14,4.1%,NEUTRAL/BULLISH,Triangle Breakout | Directional Move,25866,26924,UPSIDE: 152 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25866 - 26924,25866.0,26924.0,24818.55,24868.6,24629.45,24654.7,BREACHED_BELOW
2025-09-29,Monday,September,9:00 AM - MARKET OPEN,Times Now Business,BUY,27031.4,27871.71,26742.42,1:2.91,3.11%,NEUTRAL/BULLISH,Bullish Engulfing | Support at 26000,25897,26908,UPSIDE: 147 points,FII flows remain positive | Foreign buying continues,25897 - 26908,25897.0,26908.0,24728.55,24791.3,24606.2,24634.9,BREACHED_BELOW
2025-09-30,Tuesday,September,9:00 AM - MARKET OPEN,Times Now Business,SELL,26870.8,25997.19,27171.21,1:2.91,3.25%,MODERATELY BULLISH,Double Bottom | Reversal Expected,25807,26873,DOWNSIDE: 133 points,"Realty sector gaining traction | DLF, Oberoi up",25807 - 26873,25807.0,26873.0,24691.95,24731.8,24587.7,24611.1,BREACHED_BELOW
2025-10-01,Wednesday,October,9:00 AM - MARKET OPEN,Times Now Business,BUY,27576.2,28775.1,27134.32,1:2.71,4.35%,BULLISH,Bullish Engulfing | Support at 26000,25985,26862,UPSIDE: 133 points,"Realty sector gaining traction | DLF, Oberoi up",25985 - 26862,25985.0,26862.0,24620.55,24867.95,24605.95,24836.3,BREACHED_BELOW
2025-10-03,Friday,October,9:00 AM - MARKET OPEN,Times Now Business,SELL,27408.6,26078.05,27786.5,1:3.52,4.85%,BULLISH,Support Breach | Watch 25800,25844,26836,DOWNSIDE: 61 points,DII support strong | Domestic funds accumulating,25844 - 26836,25844.0,26836.0,24759.55,24904.8,24747.55,24894.25,BREACHED_BELOW
2025-10-06,Monday,October,9:00 AM - MARKET OPEN,Times Now Business,BUY,27449.0,28207.27,26992.75,1:1.66,2.76%,MODERATELY BULLISH,Head & Shoulders | Downside Risk,25830,26949,UPSIDE: 106 points,Q3 earnings season | Corporate profits robust,25830 - 26949,25830.0,26949.0,24916.55,25095.95,24881.65,25077.65,BREACHED_BELOW
2025-10-07,Tuesday,October,9:00 AM - MARKET OPEN,Times Now Business,BUY,27119.4,28272.54,26628.6,1:2.35,4.25%,MODERATELY BULLISH,Double Bottom | Reversal Expected,25989,26951,UPSIDE: 54 points,"FMCG holding support | ITC, HUL steady amid volatility",25989 - 26951,25989.0,26951.0,25085.3,25220.9,25076.3,25108.3,BREACHED_BELOW
2025-10-08,Wednesday,October,9:00 AM - MARKET OPEN,Times Now Business,SELL,27841.8,26841.32,28312.31,1:2.13,3.59%,BULLISH,RSI Overbought | Consolidation Zone,25879,26815,DOWNSIDE: 200 points,Energy stocks leading | Oil majors positive on crude rally,25879 - 26815,25879.0,26815.0,25079.75,25192.5,25008.5,25046.15,BREACHED_BELOW
2025-10-09,Thursday,October,9:00 AM - MARKET OPEN,Times Now Business,SELL,27530.2,26607.0,27862.96,1:2.77,3.35%,NEUTRAL,Bullish Engulfing | Support at 26000,25865,26813,DOWNSIDE: 174 points,FII flows remain positive | Foreign buying continues,25865 - 26813,25865.0,26813.0,25074.3,25199.25,25024.3,25181.8,BREACHED_BELOW
2025-10-10,Friday,October,9:00 AM - MARKET OPEN,Times Now Business,BUY,27399.6,28343.69,27100.42,1:3.16,3.45%,MODERATELY BULLISH,Bollinger Bands Squeeze | Volatility Expected,25971,26904,UPSIDE: 81 points,"Realty sector gaining traction | DLF, Oberoi up",25971 - 26904,25971.0,26904.0,25167.65,25330.75,25156.85,25285.35,BREACHED_BELOW
2025-10-13,Monday,October,9:00 AM - MARKET OPEN,Times Now Business,BUY,27423.0,28235.29,27027.66,1:2.05,2.96%,BULLISH,Moving Average Crossover | Trend Change,25837,26861,UPSIDE: 61 points,Q3 earnings season | Corporate profits robust,25837 - 26861,25837.0,26861.0,25177.3,25267.3,25152.3,25227.35,BREACHED_BELOW
2025-10-14,Tuesday,October,9:00 AM - MARKET OPEN,Times Now Business,SELL,26941.4,25752.83,27316.51,1:3.17,4.41%,NEUTRAL/BULLISH,Breakout above 26500 | Momentum Building,25951,26925,DOWNSIDE: 85 points,"Realty sector gaining traction | DLF, Oberoi up",25951 - 26925,25951.0,26925.0,25277.55,25310.35,25060.55,25145.5,BREACHED_BELOW
2025-10-15,Wednesday,October,9:00 AM - MARKET OPEN,Times Now Business,BUY,27391.8,28392.02,27043.24,1:2.87,3.65%,MODERATELY BULLISH,Breakout above 26500 | Momentum Building,25933,26808,UPSIDE: 103 points,Energy stocks leading | Oil majors positive on crude rally,25933 - 26808,25933.0,26808.0,25181.95,25365.15,25159.35,25323.55,BREACHED_BELOW
2025-10-16,Thursday,October,9:00 AM - MARKET OPEN,Times Now Business,SELL,27476.2,26545.28,27830.89,1:2.62,3.39%,STRONG BULLISH,RSI Overbought | Consolidation Zone,25945,26908,DOWNSIDE: 165 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25945 - 26908,25945.0,26908.0,25394.9,25625.4,25376.85,25585.3,BREACHED_BELOW
2025-10-17,Friday,October,9:00 AM - MARKET OPEN,Times Now Business,SELL,26974.6,25816.93,27440.52,1:2.48,4.29%,BULLISH,Higher High-Higher Low | Bull Run Continues,25835,26947,DOWNSIDE: 52 points,Energy stocks leading | Oil majors positive on crude rally,25835 - 26947,25835.0,26947.0,25546.85,25781.5,25508.6,25709.85,BREACHED_BELOW
2025-10-20,Monday,October,9:00 AM - MARKET OPEN,Times Now Business,SELL,27041.0,25979.77,27542.42,1:2.12,3.92%,NEUTRAL,Higher High-Higher Low | Bull Run Continues,25991,26988,DOWNSIDE: 92 points,Q3 earnings season | Corporate profits robust,25991 - 26988,25991.0,26988.0,25824.6,25926.2,25788.5,25843.15,BREACHED_BELOW
