Date,Day_of_Week,Month,Time,Source,Action,Entry_Price,Target_Price,Stop_Loss,Risk_Reward_Ratio,Profit_Target_Percentage,Market_Sentiment,Technical_Pattern,Support_Level,Resistance_Level,Expected_Movement,Sector_Insight,Nifty_Range,Support,Resistance,Open,High,Low,Close,Range_Flag
2025-07-04,Friday,July,9:00 AM - MARKET OPEN,India Today Business,SELL,26663.2,26118.13,27089.44,1:1.28,2.04%,NEUTRAL,Moving Average Crossover | Trend Change,25800,26998,DOWNSIDE: 164 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25800 - 26998,25800.0,26998.0,25428.85,25470.25,25331.65,25461.0,BREACHED_BELOW
2025-07-07,Monday,July,9:00 AM - MARKET OPEN,India Today Business,SELL,26902.6,25918.88,27196.74,1:3.34,3.66%,STRONG BULLISH,Support Breach | Watch 25800,25844,26946,DOWNSIDE: 69 points,Energy stocks leading | Oil majors positive on crude rally,25844 - 26946,25844.0,26946.0,25450.45,25489.8,25407.25,25461.3,BREACHED_BELOW
2025-07-08,Tuesday,July,9:00 AM - MARKET OPEN,India Today Business,SELL,27367.0,26000.93,27645.88,1:4.9,4.99%,STRONG BULLISH,Triangle Breakout | Directional Move,25952,26938,DOWNSIDE: 64 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25952 - 26938,25952.0,26938.0,25427.85,25548.05,25424.15,25522.5,BREACHED_BELOW
2025-07-09,Wednesday,July,9:00 AM - MARKET OPEN,India Today Business,SELL,26524.4,25312.51,27012.01,1:2.49,4.57%,NEUTRAL,Bearish Divergence | Profit Taking,25866,26992,DOWNSIDE: 166 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25866 - 26992,25866.0,26992.0,25514.6,25548.7,25424.35,25476.1,BREACHED_BELOW
2025-07-10,Thursday,July,9:00 AM - MARKET OPEN,India Today Business,SELL,26785.8,25774.27,27182.19,1:2.55,3.78%,STRONG BULLISH,Bearish Divergence | Profit Taking,25858,26900,DOWNSIDE: 161 points,Q3 earnings season | Corporate profits robust,25858 - 26900,25858.0,26900.0,25511.65,25524.05,25340.45,25355.25,BREACHED_BELOW
2025-07-11,Friday,July,9:00 AM - MARKET OPEN,India Today Business,SELL,27161.2,25967.14,27572.89,1:2.9,4.4%,NEUTRAL/BULLISH,Moving Average Crossover | Trend Change,25957,26901,DOWNSIDE: 84 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25957 - 26901,25957.0,26901.0,25255.5,25322.45,25129.0,25149.85,BREACHED_BELOW
2025-07-14,Monday,July,9:00 AM - MARKET OPEN,India Today Business,BUY,26854.6,28023.13,26460.79,1:2.97,4.35%,NEUTRAL/BULLISH,Triangle Breakout | Directional Move,25862,26933,UPSIDE: 132 points,"Realty sector gaining traction | DLF, Oberoi up",25862 - 26933,25862.0,26933.0,25149.5,25151.1,25001.95,25082.3,BREACHED_BELOW
2025-07-15,Tuesday,July,9:00 AM - MARKET OPEN,India Today Business,SELL,27149.0,25807.43,27460.76,1:4.3,4.94%,BULLISH,Bollinger Bands Squeeze | Volatility Expected,25939,26942,DOWNSIDE: 106 points,"Chemical sector focus | Atul, Bayer gains on exports",25939 - 26942,25939.0,26942.0,25089.5,25245.2,25088.45,25195.8,BREACHED_BELOW
2025-07-16,Wednesday,July,9:00 AM - MARKET OPEN,India Today Business,SELL,26561.4,25543.68,27002.59,1:2.31,3.83%,BULLISH,Triangle Breakout | Directional Move,25909,26936,DOWNSIDE: 52 points,Energy stocks leading | Oil majors positive on crude rally,25909 - 26936,25909.0,26936.0,25196.6,25255.3,25121.05,25212.05,BREACHED_BELOW
2025-07-17,Thursday,July,9:00 AM - MARKET OPEN,India Today Business,SELL,27303.8,26196.32,27716.14,1:2.69,4.06%,NEUTRAL/BULLISH,Double Bottom | Reversal Expected,25846,26821,DOWNSIDE: 67 points,Q3 earnings season | Corporate profits robust,25846 - 26821,25846.0,26821.0,25230.75,25238.35,25101.0,25111.45,BREACHED_BELOW
2025-07-18,Friday,July,9:00 AM - MARKET OPEN,India Today Business,SELL,27441.2,26184.8,27869.98,1:2.93,4.58%,STRONG BULLISH,Support Breach | Watch 25800,25873,26983,DOWNSIDE: 51 points,Cement stocks stable | UltraTech holding ground,25873 - 26983,25873.0,26983.0,25108.55,25144.6,24918.65,24968.4,BREACHED_BELOW
2025-07-21,Monday,July,9:00 AM - MARKET OPEN,India Today Business,BUY,27514.6,28628.42,27102.93,1:2.71,4.05%,STRONG BULLISH,Bullish Engulfing | Support at 26000,25861,26872,UPSIDE: 52 points,Cement stocks stable | UltraTech holding ground,25861 - 26872,25861.0,26872.0,24999.0,25111.4,24882.3,25090.7,BREACHED_BELOW
2025-07-22,Tuesday,July,9:00 AM - MARKET OPEN,India Today Business,SELL,27493.0,26670.92,27794.64,1:2.73,2.99%,NEUTRAL,Golden Cross | Resistance at 27000,25842,26959,DOWNSIDE: 195 points,DII support strong | Domestic funds accumulating,25842 - 26959,25842.0,26959.0,25166.65,25182.0,25035.55,25060.9,BREACHED_BELOW
2025-07-23,Wednesday,July,9:00 AM - MARKET OPEN,India Today Business,BUY,27378.4,28065.84,26894.67,1:1.42,2.51%,NEUTRAL,Support Breach | Watch 25800,25999,26933,UPSIDE: 178 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25999 - 26933,25999.0,26933.0,25139.35,25233.5,25085.5,25219.9,BREACHED_BELOW
2025-07-24,Thursday,July,9:00 AM - MARKET OPEN,India Today Business,SELL,26750.8,26036.88,27114.8,1:1.96,2.67%,NEUTRAL/BULLISH,RSI Overbought | Consolidation Zone,25915,26847,DOWNSIDE: 156 points,Cement stocks stable | UltraTech holding ground,25915 - 26847,25915.0,26847.0,25243.3,25246.25,25018.7,25062.1,BREACHED_BELOW
2025-07-25,Friday,July,9:00 AM - MARKET OPEN,India Today Business,BUY,27388.2,27974.1,27042.89,1:1.7,2.14%,NEUTRAL,Bollinger Bands Squeeze | Volatility Expected,25971,26872,UPSIDE: 155 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25971 - 26872,25971.0,26872.0,25010.35,25010.35,24806.35,24837.0,BREACHED_BELOW
2025-07-28,Monday,July,9:00 AM - MARKET OPEN,India Today Business,BUY,26925.6,28197.95,26606.7,1:3.99,4.73%,STRONG BULLISH,RSI Overbought | Consolidation Zone,25989,26803,UPSIDE: 67 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25989 - 26803,25989.0,26803.0,24782.45,24889.2,24646.6,24680.9,BREACHED_BELOW
2025-07-29,Tuesday,July,9:00 AM - MARKET OPEN,India Today Business,SELL,27325.0,26634.91,27599.87,1:2.51,2.53%,STRONG BULLISH,Breakout above 26500 | Momentum Building,25987,26986,DOWNSIDE: 182 points,"FMCG holding support | ITC, HUL steady amid volatility",25987 - 26986,25987.0,26986.0,24609.65,24847.15,24598.6,24821.1,BREACHED_BELOW
2025-07-30,Wednesday,July,9:00 AM - MARKET OPEN,India Today Business,SELL,26562.4,25541.52,27018.03,1:2.24,3.84%,BULLISH,Moving Average Crossover | Trend Change,25821,26962,DOWNSIDE: 171 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25821 - 26962,25821.0,26962.0,24890.4,24902.3,24771.95,24855.05,BREACHED_BELOW
2025-07-31,Thursday,July,9:00 AM - MARKET OPEN,India Today Business,BUY,26936.8,27878.04,26507.07,1:2.19,3.49%,BULLISH,Golden Cross | Resistance at 27000,25922,26972,UPSIDE: 53 points,Q3 earnings season | Corporate profits robust,25922 - 26972,25922.0,26972.0,24642.25,24956.5,24635.0,24768.35,BREACHED_BELOW
2025-08-01,Friday,August,9:00 AM - MARKET OPEN,India Today Business,BUY,27465.2,28324.29,27072.88,1:2.19,3.13%,NEUTRAL/BULLISH,Support Breach | Watch 25800,25969,26933,UPSIDE: 132 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25969 - 26933,25969.0,26933.0,24734.9,24784.15,24535.05,24565.35,BREACHED_BELOW
2025-08-04,Monday,August,9:00 AM - MARKET OPEN,India Today Business,BUY,26672.6,27531.9,26263.08,1:2.1,3.22%,NEUTRAL,Bearish Divergence | Profit Taking,25907,26990,UPSIDE: 139 points,Energy stocks leading | Oil majors positive on crude rally,25907 - 26990,25907.0,26990.0,24596.05,24736.25,24554.0,24722.75,BREACHED_BELOW
2025-08-05,Tuesday,August,9:00 AM - MARKET OPEN,India Today Business,SELL,26875.0,26092.05,27165.84,1:2.69,2.91%,BULLISH,Support Breach | Watch 25800,25970,26956,DOWNSIDE: 122 points,Q3 earnings season | Corporate profits robust,25970 - 26956,25970.0,26956.0,24720.25,24733.1,24590.3,24649.55,BREACHED_BELOW
2025-08-06,Wednesday,August,9:00 AM - MARKET OPEN,India Today Business,BUY,27387.4,28418.36,26903.39,1:2.13,3.76%,MODERATELY BULLISH,Higher High-Higher Low | Bull Run Continues,25867,26853,UPSIDE: 115 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25867 - 26853,25867.0,26853.0,24641.35,24671.4,24539.2,24574.2,BREACHED_BELOW
2025-08-07,Thursday,August,9:00 AM - MARKET OPEN,India Today Business,BUY,27437.8,28431.19,27097.83,1:2.92,3.62%,STRONG BULLISH,Higher High-Higher Low | Bull Run Continues,25825,26928,UPSIDE: 138 points,"Realty sector gaining traction | DLF, Oberoi up",25825 - 26928,25825.0,26928.0,24464.2,24634.2,24344.15,24596.15,BREACHED_BELOW
2025-08-08,Friday,August,9:00 AM - MARKET OPEN,India Today Business,BUY,27109.2,28211.89,26832.95,1:3.99,4.07%,STRONG BULLISH,RSI Overbought | Consolidation Zone,25961,26833,UPSIDE: 169 points,DII support strong | Domestic funds accumulating,25961 - 26833,25961.0,26833.0,24544.25,24585.5,24337.5,24363.3,BREACHED_BELOW
2025-08-11,Monday,August,9:00 AM - MARKET OPEN,India Today Business,SELL,26944.6,26172.54,27302.39,1:2.16,2.87%,NEUTRAL/BULLISH,RSI Overbought | Consolidation Zone,25840,27000,DOWNSIDE: 100 points,Cement stocks stable | UltraTech holding ground,25840 - 27000,25840.0,27000.0,24371.5,24600.85,24347.45,24585.05,BREACHED_BELOW
2025-08-12,Tuesday,August,9:00 AM - MARKET OPEN,India Today Business,BUY,26687.0,27345.18,26182.12,1:1.3,2.47%,NEUTRAL/BULLISH,Bullish Engulfing | Support at 26000,25961,26941,UPSIDE: 146 points,FII flows remain positive | Foreign buying continues,25961 - 26941,25961.0,26941.0,24563.35,24702.6,24465.65,24487.4,BREACHED_BELOW
2025-08-13,Wednesday,August,9:00 AM - MARKET OPEN,India Today Business,SELL,26754.4,25828.8,27170.56,1:2.22,3.46%,NEUTRAL/BULLISH,Support Breach | Watch 25800,25940,26833,DOWNSIDE: 198 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25940 - 26833,25940.0,26833.0,24586.2,24664.55,24535.25,24619.35,BREACHED_BELOW
2025-08-14,Thursday,August,9:00 AM - MARKET OPEN,India Today Business,BUY,27137.8,28090.46,26815.82,1:2.96,3.51%,MODERATELY BULLISH,Head & Shoulders | Downside Risk,25970,26963,UPSIDE: 181 points,Energy stocks leading | Oil majors positive on crude rally,25970 - 26963,25970.0,26963.0,24607.25,24673.65,24596.9,24631.3,BREACHED_BELOW
2025-08-18,Monday,August,9:00 AM - MARKET OPEN,India Today Business,SELL,27358.2,26785.05,27707.13,1:1.64,2.09%,MODERATELY BULLISH,Golden Cross | Resistance at 27000,25916,26844,DOWNSIDE: 97 points,DII support strong | Domestic funds accumulating,25916 - 26844,25916.0,26844.0,24938.2,25022.0,24852.85,24876.95,BREACHED_BELOW
2025-08-19,Tuesday,August,9:00 AM - MARKET OPEN,India Today Business,SELL,26853.6,25884.64,27238.57,1:2.52,3.61%,STRONG BULLISH,Head & Shoulders | Downside Risk,25971,26850,DOWNSIDE: 61 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25971 - 26850,25971.0,26850.0,24891.35,25012.65,24873.95,24980.65,BREACHED_BELOW
2025-08-20,Wednesday,August,9:00 AM - MARKET OPEN,India Today Business,SELL,27246.0,26241.68,27694.8,1:2.24,3.69%,NEUTRAL/BULLISH,Bearish Divergence | Profit Taking,25993,26964,DOWNSIDE: 181 points,"FMCG holding support | ITC, HUL steady amid volatility",25993 - 26964,25993.0,26964.0,24965.8,25088.7,24929.7,25050.55,BREACHED_BELOW
2025-08-21,Thursday,August,9:00 AM - MARKET OPEN,India Today Business,SELL,27060.4,25757.31,27401.64,1:3.82,4.82%,BULLISH,Support Breach | Watch 25800,25938,26971,DOWNSIDE: 145 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25938 - 26971,25938.0,26971.0,25142.0,25153.65,25054.9,25083.75,BREACHED_BELOW
2025-08-22,Friday,August,9:00 AM - MARKET OPEN,India Today Business,BUY,27431.8,28437.68,26903.88,1:1.91,3.67%,STRONG BULLISH,Golden Cross | Resistance at 27000,25955,26933,UPSIDE: 190 points,DII support strong | Domestic funds accumulating,25955 - 26933,25955.0,26933.0,25064.15,25084.85,24859.15,24870.1,BREACHED_BELOW
2025-08-25,Monday,August,9:00 AM - MARKET OPEN,India Today Business,BUY,27646.2,28458.38,27218.44,1:1.9,2.94%,NEUTRAL/BULLISH,Double Bottom | Reversal Expected,25816,26881,UPSIDE: 95 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25816 - 26881,25816.0,26881.0,24949.15,25021.55,24894.35,24967.75,BREACHED_BELOW
2025-08-26,Tuesday,August,9:00 AM - MARKET OPEN,India Today Business,SELL,27472.6,26568.35,27906.75,1:2.08,3.29%,NEUTRAL/BULLISH,RSI Overbought | Consolidation Zone,25978,26987,DOWNSIDE: 93 points,Energy stocks leading | Oil majors positive on crude rally,25978 - 26987,25978.0,26987.0,24899.5,24919.65,24689.6,24712.05,BREACHED_BELOW
2025-08-28,Thursday,August,9:00 AM - MARKET OPEN,India Today Business,SELL,27510.0,26772.89,27930.79,1:1.75,2.68%,BULLISH,Higher High-Higher Low | Bull Run Continues,25935,26819,DOWNSIDE: 128 points,FII flows remain positive | Foreign buying continues,25935 - 26819,25935.0,26819.0,24695.8,24702.65,24481.6,24500.9,BREACHED_BELOW
2025-08-29,Friday,August,9:00 AM - MARKET OPEN,India Today Business,BUY,27530.4,28385.1,26997.1,1:1.6,3.1%,BULLISH,Bearish Divergence | Profit Taking,25996,26964,UPSIDE: 106 points,Telecom strength | Bharti Airtel gains on tariff hikes,25996 - 26964,25996.0,26964.0,24466.7,24572.45,24404.7,24426.85,BREACHED_BELOW
2025-09-01,Monday,September,9:00 AM - MARKET OPEN,India Today Business,SELL,26927.8,26174.68,27338.28,1:1.83,2.8%,NEUTRAL/BULLISH,Bollinger Bands Squeeze | Volatility Expected,25883,26820,DOWNSIDE: 180 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25883 - 26820,25883.0,26820.0,24432.7,24635.6,24432.7,24625.05,BREACHED_BELOW
2025-09-02,Tuesday,September,9:00 AM - MARKET OPEN,India Today Business,SELL,27004.2,25829.74,27464.04,1:2.55,4.35%,BULLISH,Support Breach | Watch 25800,25974,26916,DOWNSIDE: 160 points,Telecom strength | Bharti Airtel gains on tariff hikes,25974 - 26916,25974.0,26916.0,24653.0,24756.1,24522.35,24579.6,BREACHED_BELOW
2025-09-03,Wednesday,September,9:00 AM - MARKET OPEN,India Today Business,BUY,26721.6,27786.5,26328.41,1:2.71,3.99%,MODERATELY BULLISH,Bullish Engulfing | Support at 26000,25911,26863,UPSIDE: 74 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25911 - 26863,25911.0,26863.0,24616.5,24737.05,24533.2,24715.05,BREACHED_BELOW
2025-09-04,Thursday,September,9:00 AM - MARKET OPEN,India Today Business,BUY,26902.0,28123.83,26509.32,1:3.11,4.54%,MODERATELY BULLISH,Support Breach | Watch 25800,25817,26820,UPSIDE: 137 points,"FMCG holding support | ITC, HUL steady amid volatility",25817 - 26820,25817.0,26820.0,24980.75,24980.75,24708.2,24734.3,BREACHED_BELOW
2025-09-05,Friday,September,9:00 AM - MARKET OPEN,India Today Business,SELL,26996.4,25880.2,27438.32,1:2.53,4.13%,BULLISH,RSI Overbought | Consolidation Zone,25896,26951,DOWNSIDE: 62 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25896 - 26951,25896.0,26951.0,24818.85,24832.35,24621.6,24741.0,BREACHED_BELOW
2025-09-08,Monday,September,9:00 AM - MARKET OPEN,India Today Business,BUY,27721.8,29082.48,27196.79,1:2.59,4.91%,NEUTRAL/BULLISH,Triangle Breakout | Directional Move,25948,26944,UPSIDE: 138 points,Q3 earnings season | Corporate profits robust,25948 - 26944,25948.0,26944.0,24802.6,24885.5,24751.55,24773.15,BREACHED_BELOW
2025-09-09,Tuesday,September,9:00 AM - MARKET OPEN,India Today Business,BUY,27621.2,28824.4,27302.65,1:3.78,4.36%,BULLISH,Triangle Breakout | Directional Move,25936,26837,UPSIDE: 65 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25936 - 26837,25936.0,26837.0,24864.1,24891.8,24814.0,24868.6,BREACHED_BELOW
2025-09-10,Wednesday,September,9:00 AM - MARKET OPEN,India Today Business,BUY,27562.6,28135.33,27059.55,1:1.14,2.08%,NEUTRAL,Bullish Engulfing | Support at 26000,25884,26924,UPSIDE: 184 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25884 - 26924,25884.0,26924.0,24991.0,25035.7,24915.05,24973.1,BREACHED_BELOW
2025-09-11,Thursday,September,9:00 AM - MARKET OPEN,India Today Business,SELL,27469.0,26767.62,27893.03,1:1.65,2.55%,NEUTRAL,Double Bottom | Reversal Expected,25825,26940,DOWNSIDE: 196 points,DII support strong | Domestic funds accumulating,25825 - 26940,25825.0,26940.0,24945.5,25037.3,24940.15,25005.5,BREACHED_BELOW
2025-09-12,Friday,September,9:00 AM - MARKET OPEN,India Today Business,BUY,26863.4,27741.4,26575.37,1:3.05,3.27%,NEUTRAL/BULLISH,Bearish Divergence | Profit Taking,25876,26981,UPSIDE: 123 points,Cement stocks stable | UltraTech holding ground,25876 - 26981,25876.0,26981.0,25074.45,25139.45,25038.05,25114.0,BREACHED_BELOW
2025-09-15,Monday,September,9:00 AM - MARKET OPEN,India Today Business,SELL,27666.8,26895.36,28213.23,1:1.41,2.79%,NEUTRAL/BEARISH,Double Bottom | Reversal Expected,25809,26915,DOWNSIDE: 68 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25809 - 26915,25809.0,26915.0,25118.9,25138.45,25048.75,25069.2,BREACHED_BELOW
2025-09-17,Wednesday,September,9:00 AM - MARKET OPEN,India Today Business,SELL,26823.2,25952.67,27204.92,1:2.28,3.25%,NEUTRAL,Bollinger Bands Squeeze | Volatility Expected,25859,26828,DOWNSIDE: 184 points,"Realty sector gaining traction | DLF, Oberoi up",25859 - 26828,25859.0,26828.0,25276.6,25346.5,25275.35,25330.25,BREACHED_BELOW
2025-09-18,Thursday,September,9:00 AM - MARKET OPEN,India Today Business,BUY,27567.6,28826.8,27288.05,1:4.5,4.57%,BULLISH,Bollinger Bands Squeeze | Volatility Expected,25894,26810,UPSIDE: 184 points,"Chemical sector focus | Atul, Bayer gains on exports",25894 - 26810,25894.0,26810.0,25441.05,25448.55,25329.75,25423.6,BREACHED_BELOW
2025-09-19,Friday,September,9:00 AM - MARKET OPEN,India Today Business,SELL,27057.0,25769.33,27529.12,1:2.73,4.76%,BULLISH,RSI Overbought | Consolidation Zone,25972,26828,DOWNSIDE: 194 points,Cement stocks stable | UltraTech holding ground,25972 - 26828,25972.0,26828.0,25410.2,25431.4,25286.3,25327.05,BREACHED_BELOW
2025-09-22,Monday,September,9:00 AM - MARKET OPEN,India Today Business,BUY,27046.4,28046.22,26704.8,1:2.93,3.7%,BULLISH,Higher High-Higher Low | Bull Run Continues,25838,26931,UPSIDE: 145 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25838 - 26931,25838.0,26931.0,25238.1,25331.7,25151.05,25202.35,BREACHED_BELOW
2025-09-23,Tuesday,September,9:00 AM - MARKET OPEN,India Today Business,SELL,27031.8,25765.61,27369.55,1:3.75,4.68%,NEUTRAL/BULLISH,Double Bottom | Reversal Expected,25877,26823,DOWNSIDE: 156 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25877 - 26823,25877.0,26823.0,25209.0,25261.9,25084.65,25169.5,BREACHED_BELOW
2025-09-24,Wednesday,September,9:00 AM - MARKET OPEN,India Today Business,BUY,27497.2,28707.13,27113.43,1:3.15,4.4%,STRONG BULLISH,Moving Average Crossover | Trend Change,25925,26850,UPSIDE: 191 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25925 - 26850,25925.0,26850.0,25108.75,25149.85,25027.45,25056.9,BREACHED_BELOW
2025-09-25,Thursday,September,9:00 AM - MARKET OPEN,India Today Business,BUY,27368.6,28184.91,26827.61,1:1.51,2.98%,MODERATELY BULLISH,RSI Overbought | Consolidation Zone,25972,26800,UPSIDE: 145 points,DII support strong | Domestic funds accumulating,25972 - 26800,25972.0,26800.0,25034.5,25092.7,24878.3,24890.85,BREACHED_BELOW
2025-09-26,Friday,September,9:00 AM - MARKET OPEN,India Today Business,SELL,26975.0,25673.28,27343.87,1:3.53,4.83%,STRONG BULLISH,Support Breach | Watch 25800,25979,26907,DOWNSIDE: 61 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25979 - 26907,25979.0,26907.0,24818.55,24868.6,24629.45,24654.7,BREACHED_BELOW
2025-09-29,Monday,September,9:00 AM - MARKET OPEN,India Today Business,BUY,27403.4,28061.78,27111.45,1:2.26,2.4%,NEUTRAL/BULLISH,Triangle Breakout | Directional Move,25961,26845,UPSIDE: 132 points,Q3 earnings season | Corporate profits robust,25961 - 26845,25961.0,26845.0,24728.55,24791.3,24606.2,24634.9,BREACHED_BELOW
2025-09-30,Tuesday,September,9:00 AM - MARKET OPEN,India Today Business,SELL,27596.8,26566.22,28068.97,1:2.18,3.73%,STRONG BULLISH,Golden Cross | Resistance at 27000,25853,26926,DOWNSIDE: 66 points,Telecom strength | Bharti Airtel gains on tariff hikes,25853 - 26926,25853.0,26926.0,24691.95,24731.8,24587.7,24611.1,BREACHED_BELOW
2025-10-01,Wednesday,October,9:00 AM - MARKET OPEN,India Today Business,SELL,27776.2,27202.06,28141.08,1:1.57,2.07%,NEUTRAL/BULLISH,Bollinger Bands Squeeze | Volatility Expected,25979,26839,DOWNSIDE: 140 points,"Chemical sector focus | Atul, Bayer gains on exports",25979 - 26839,25979.0,26839.0,24620.55,24867.95,24605.95,24836.3,BREACHED_BELOW
2025-10-03,Friday,October,9:00 AM - MARKET OPEN,India Today Business,SELL,27771.6,26913.35,28159.48,1:2.21,3.09%,BULLISH,Bearish Divergence | Profit Taking,25997,26879,DOWNSIDE: 57 points,"Realty sector gaining traction | DLF, Oberoi up",25997 - 26879,25997.0,26879.0,24759.55,24904.8,24747.55,24894.25,BREACHED_BELOW
2025-10-06,Monday,October,9:00 AM - MARKET OPEN,India Today Business,BUY,27842.0,28704.88,27554.19,1:3.0,3.1%,STRONG BULLISH,RSI Overbought | Consolidation Zone,25838,26987,UPSIDE: 152 points,Cement stocks stable | UltraTech holding ground,25838 - 26987,25838.0,26987.0,24916.55,25095.95,24881.65,25077.65,BREACHED_BELOW
2025-10-07,Tuesday,October,9:00 AM - MARKET OPEN,India Today Business,SELL,27205.4,26044.48,27696.28,1:2.36,4.27%,NEUTRAL/BULLISH,Bollinger Bands Squeeze | Volatility Expected,25808,26941,DOWNSIDE: 53 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25808 - 26941,25808.0,26941.0,25085.3,25220.9,25076.3,25108.3,BREACHED_BELOW
2025-10-08,Wednesday,October,9:00 AM - MARKET OPEN,India Today Business,SELL,27668.8,26440.08,28050.83,1:3.22,4.44%,MODERATELY BULLISH,Golden Cross | Resistance at 27000,25857,26944,DOWNSIDE: 131 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25857 - 26944,25857.0,26944.0,25079.75,25192.5,25008.5,25046.15,BREACHED_BELOW
2025-10-09,Thursday,October,9:00 AM - MARKET OPEN,India Today Business,BUY,26893.2,28129.42,26599.44,1:4.21,4.6%,BULLISH,Bearish Divergence | Profit Taking,25818,26933,UPSIDE: 177 points,Telecom strength | Bharti Airtel gains on tariff hikes,25818 - 26933,25818.0,26933.0,25074.3,25199.25,25024.3,25181.8,BREACHED_BELOW
2025-10-10,Friday,October,9:00 AM - MARKET OPEN,India Today Business,SELL,27106.6,26119.69,27596.39,1:2.01,3.64%,NEUTRAL/BULLISH,Triangle Breakout | Directional Move,25959,26889,DOWNSIDE: 125 points,"FMCG holding support | ITC, HUL steady amid volatility",25959 - 26889,25959.0,26889.0,25167.65,25330.75,25156.85,25285.35,BREACHED_BELOW
2025-10-13,Monday,October,9:00 AM - MARKET OPEN,India Today Business,BUY,27568.0,28130.6,27051.01,1:1.09,2.04%,NEUTRAL,Bearish Divergence | Profit Taking,25988,26853,UPSIDE: 172 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25988 - 26853,25988.0,26853.0,25177.3,25267.3,25152.3,25227.35,BREACHED_BELOW
2025-10-14,Tuesday,October,9:00 AM - MARKET OPEN,India Today Business,SELL,27287.4,26405.35,27752.3,1:1.9,3.23%,BULLISH,Support Breach | Watch 25800,25904,26899,DOWNSIDE: 108 points,"FMCG holding support | ITC, HUL steady amid volatility",25904 - 26899,25904.0,26899.0,25277.55,25310.35,25060.55,25145.5,BREACHED_BELOW
2025-10-15,Wednesday,October,9:00 AM - MARKET OPEN,India Today Business,BUY,27270.8,28224.26,26871.05,1:2.39,3.5%,MODERATELY BULLISH,Triangle Breakout | Directional Move,25982,26986,UPSIDE: 146 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25982 - 26986,25982.0,26986.0,25181.95,25365.15,25159.35,25323.55,BREACHED_BELOW
2025-10-16,Thursday,October,9:00 AM - MARKET OPEN,India Today Business,SELL,27372.2,26537.26,27653.51,1:2.97,3.05%,MODERATELY BULLISH,Triangle Breakout | Directional Move,25952,26915,DOWNSIDE: 190 points,Energy stocks leading | Oil majors positive on crude rally,25952 - 26915,25952.0,26915.0,25394.9,25625.4,25376.85,25585.3,BREACHED_BELOW
2025-10-17,Friday,October,9:00 AM - MARKET OPEN,India Today Business,BUY,27035.6,27857.71,26686.9,1:2.36,3.04%,NEUTRAL/BULLISH,Higher High-Higher Low | Bull Run Continues,25843,26970,UPSIDE: 137 points,Energy stocks leading | Oil majors positive on crude rally,25843 - 26970,25843.0,26970.0,25546.85,25781.5,25508.6,25709.85,BREACHED_BELOW
2025-10-20,Monday,October,9:00 AM - MARKET OPEN,India Today Business,SELL,27792.0,26655.18,28298.86,1:2.24,4.09%,STRONG BULLISH,Breakout above 26500 | Momentum Building,25934,26874,DOWNSIDE: 175 points,Telecom strength | Bharti Airtel gains on tariff hikes,25934 - 26874,25934.0,26874.0,25824.6,25926.2,25788.5,25843.15,BREACHED_BELOW
2025-10-21,Tuesday,October,9:00 AM - MARKET OPEN,India Today Business,BUY,27046.4,28248.7,26692.33,1:3.4,4.45%,NEUTRAL/BULLISH,Double Bottom | Reversal Expected,25904,26888,UPSIDE: 101 points,Energy stocks leading | Oil majors positive on crude rally,25904 - 26888,25904.0,26888.0,25901.2,25934.35,25825.8,25868.6,BREACHED_BELOW
